"Lines","Long","Lat","crop","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","PC1","PC2","PC3"
"SEEDGWAS1019:MRG:4:250067723",-98.746577,21.296297,"maize",23.947114944458,12.0167293548584,54.9172973632812,356.847412109375,34.0805015563965,12.1990003585815,21.8815002441406,26.7769584655762,19.0020008087158,27.5670833587646,19.0020008087158,1813,341,49,67.5406188964844,796,149,682,149,-2.90762520950745,0.111378189025446,-1.90498333842079
"SEEDGWAS1020:MRG:4:250067724",-92.81666667,16.56666667,"maize",24.1210422515869,13.3013324737549,65.6102676391602,177.355377197266,34.252498626709,13.9792499542236,20.2732486724854,24.7292499542236,22.8007907867432,26.2670822143555,21.8310832977295,1194,243,9,93.4972076416016,632,31,372,35,-1.7792855045404,1.95310412129312,0.396706811890925
"SEEDGWAS1022:MRG:4:250067725",-93,16.71666667,"maize",22.2276763916016,13.5227708816528,67.4015350341797,173.625534057617,32.076000213623,12.0129995346069,20.0629997253418,22.9883327484131,20.8122501373291,24.253833770752,19.9172916412354,1178,241,8,96.0232162475586,641,30,361,35,-0.97848643175454,1.20765531739866,0.896723680004114
"SEEDGWAS1023:MRG:4:250067726",-93.26666667,16.25,"maize",24.7717704772949,14.0182495117188,67.658088684082,164.754165649414,34.8650016784668,14.1457500457764,20.7192516326904,25.4042491912842,22.611083984375,26.7190418243408,22.611083984375,1121,235,1,109.832458496094,690,6,331,6,-1.67784733794652,2.67010428728549,0.856248121863572
"SEEDGWAS1024:MRG:4:250067727",-93.26666667,16.2,"maize",24.7717704772949,14.0182495117188,67.658088684082,164.754165649414,34.8650016784668,14.1457500457764,20.7192516326904,25.4042491912842,22.611083984375,26.7190418243408,22.611083984375,1121,235,1,109.832458496094,690,6,331,6,-1.67784733794652,2.67010428728549,0.856248121863572
"SEEDGWAS1025:MRG:4:250067728",-92.81666667,16.56666667,"maize",24.1210422515869,13.3013324737549,65.6102676391602,177.355377197266,34.252498626709,13.9792499542236,20.2732486724854,24.7292499542236,22.8007907867432,26.2670822143555,21.8310832977295,1194,243,9,93.4972076416016,632,31,372,35,-1.7792855045404,1.95310412129312,0.396706811890925
"SEEDGWAS1026:MRG:4:250067729",-62.7,-35.96666667,"maize",15.9458646774292,13.8760623931885,47.3804054260254,574.358032226562,31.5090007781982,2.22250008583069,29.2865009307861,21.9251251220703,8.86275005340576,23.144416809082,8.86275005340576,722,106,26,44.9886169433594,257,79,234,79,3.44611662351044,-0.458695981367889,-3.70146039590695
"SEEDGWAS1027:MRG:4:250067730",-59.85,-27.01666667,"maize",21.1550216674805,12.0105419158936,50.4745330810547,426.511016845703,33.0637512207031,9.26850032806396,23.7952499389648,23.6952495574951,15.8672924041748,26.3290824890137,15.8672924041748,1174,167,29,52.701904296875,452,96,405,96,0.0169623047479801,0.249196858787293,-2.75763502115144
"SEEDGWAS1029:MRG:4:250067732",-93.71666667,16.7,"maize",24.2180633544922,12.61549949646,66.6252899169922,176.991302490234,33.7672500610352,14.8322496414185,18.935001373291,25.2047080993652,24.0742492675781,26.1712493896484,21.8221664428711,1026,191,18,82.8749313354492,535,59,272,74,-1.79477565908607,1.7233531799806,-0.0148790523808839
"SEEDGWAS1030:MRG:4:250067733",-97.63333333,21.06666667,"maize",23.7548332214355,10.0747499465942,53.8879203796387,326.525268554688,32.4889984130859,13.7932500839233,18.6957473754883,26.6268329620361,20.2256660461426,27.0801658630371,19.2454586029053,1337,284,32,69.6253204345703,631,120,412,144,-2.27444753601287,0.475030095887862,-1.61647713655895
"SEEDGWAS1031:MRG:4:250067734",-93.71666667,16.7,"maize",24.2180633544922,12.61549949646,66.6252899169922,176.991302490234,33.7672500610352,14.8322496414185,18.935001373291,25.2047080993652,24.0742492675781,26.1712493896484,21.8221664428711,1026,191,18,82.8749313354492,535,59,272,74,-1.79477565908607,1.7233531799806,-0.0148790523808839
"SEEDGWAS1032:MRG:4:250067735",-88.05,19.58333333,"maize",26.0585632324219,11.6218757629395,70.5189514160156,171.391799926758,33.9384994506836,17.4580001831055,16.4804992675781,27.1788330078125,25.2015838623047,27.7676677703857,23.7056255340576,1259,211,37,56.5730972290039,534,126,455,152,-3.545956464577,1.04229689853288,-0.54276088028357
"SEEDGWAS1033:MRG:4:250067736",-101.728267,18.317643,"maize",25.5588550567627,13.7509174346924,77.365348815918,90.1301345825195,34.3352508544922,16.5612506866455,17.7740001678467,25.93141746521,25.003625869751,26.7196254730225,24.4423751831055,816,196,1,117.046775817871,555,4,328,25,-2.10293328311504,2.98646208112056,1.69019926100886
"SEEDGWAS1034:MRG:4:250067737",-96.96666667,19.38333333,"maize",20.1923637390137,10.5159368515015,60.4703063964844,219.988464355469,28.7612495422363,11.371000289917,17.3902492523193,21.6103324890137,17.861083984375,22.4312915802002,17.117208480835,1426,264,38,72.9239120483398,676,124,391,128,-1.15883264039109,-1.19513422491365,-0.0571118242873105
"SEEDGWAS1035:MRG:4:250067738",-98.43333333,22.81666667,"maize",25.0795211791992,11.7161664962769,53.2831573486328,375.137054443359,34.9329986572266,12.9444999694824,21.9884986877441,28.7933750152588,21.1994590759277,28.8784999847412,19.8716239929199,882,162,13,83.4916610717773,457,53,372,64,-1.22847774422503,2.44771334848304,-2.19140177362012
"SEEDGWAS1036:MRG:4:250067739",-93.21666667,17.1,"maize",22.7195415496826,11.9630832672119,64.131462097168,192.278213500977,32.2552490234375,13.6012496948242,18.6539993286133,23.3873748779297,22.411958694458,24.8157081604004,20.0860843658447,1797,298,45,58.5507316589355,755,163,415,242,-2.89191961990699,-0.646068812881693,-0.428657007792187
"SEEDGWAS1037:MRG:4:250067740",-101.799996,17.971798,"maize",26.311674118042,11.4057502746582,78.5408096313477,91.9093551635742,32.9662017822266,18.4441337585449,14.5220680236816,27.1155490875244,25.3451118469238,27.3695526123047,25.0945987701416,968,259,1,115.050315856934,630,5,534,24,-3.32511672064749,2.55665923057361,2.04258724365768
"SEEDGWAS1039:MRG:4:250067741",-54.13,-26.63,"maize",18.5948963165283,12.5869579315186,55.5703353881836,364.3310546875,29.4897499084473,6.83925008773804,22.6504993438721,22.8839168548584,15.0895004272461,22.8839168548584,14.1251249313354,1816,186,121,12.5504055023193,487,392,487,397,-1.29775808680591,-4.03065218830702,-4.06899307927958
"SEEDGWAS104:MRG:4:250054519",-89.82814,19.744273,"maize",25.8444690704346,13.683479309082,65.7314453125,209.710311889648,36.2350006103516,15.4177503585815,20.8172492980957,27.1350841522217,23.943042755127,28.0685424804688,22.9913749694824,1097,208,23,73.6729888916016,528,76,280,84,-2.28401789041136,2.28702330124774,-0.775129577714233
"SEEDGWAS1040:MRG:4:250067742",-58.240208,-26.142484,"maize",22.2052192687988,11.3238124847412,50.9783096313477,395.743286132812,33.2550010681152,11.0419998168945,22.2130012512207,26.1790828704834,17.2252502441406,26.974458694458,17.2252502441406,1351,162,42,37.0162200927734,455,160,418,160,-1.10236094974064,-0.128560378408959,-3.24369152035901
"SEEDGWAS1041:MRG:4:250067743",-58.75,-25.3,"maize",22.8278026580811,12.2716455459595,52.998966217041,381.904693603516,34.2247505187988,11.0702505111694,23.1544990539551,26.9030418395996,18.0485000610352,27.4916667938232,18.0485000610352,1072,132,20,41.3299102783203,365,117,335,117,-0.605590095906844,0.962837348632341,-2.95645513888121
"SEEDGWAS1042:MRG:4:250067744",-61.333411,-24.164012,"maize",22.9989280700684,13.5195627212524,54.2382507324219,408.081756591797,34.8337516784668,9.90749931335449,24.9262523651123,26.707124710083,17.8452491760254,27.6742515563965,17.7369575500488,677,112,9,68.2564544677734,316,38,302,57,0.386394746466624,2.15170118710397,-2.52230786235769
"SEEDGWAS1043:MRG:4:250067745",-92.08,16.9,"maize",20.6804790496826,11.1653747558594,64.7399520874023,177.008285522461,29.4177494049072,12.1712503433228,17.2464981079102,21.7874584197998,18.9440002441406,22.5053749084473,18.2089157104492,1930,342,53,64.4146194458008,838,168,509,199,-2.51637581671372,-1.84718925938628,0.268457269556964
"SEEDGWAS1044:MRG:4:250067746",-92.08,16.9,"maize",20.6804790496826,11.1653747558594,64.7399520874023,177.008285522461,29.4177494049072,12.1712503433228,17.2464981079102,21.7874584197998,18.9440002441406,22.5053749084473,18.2089157104492,1930,342,53,64.4146194458008,838,168,509,199,-2.51637581671372,-1.84718925938628,0.268457269556964
"SEEDGWAS1045:MRG:4:250067747",-98.277964,21.038899,"maize",23.424072265625,11.3774795532227,54.5381622314453,340.542358398438,33.3142509460449,12.4527502059937,20.861499786377,26.0840835571289,19.8493747711182,26.8956260681152,18.7200832366943,1601,298,48,65.3199234008789,726,149,575,155,-2.51756085559775,0.0131715254094463,-1.9048346418628
"SEEDGWAS1048:MRG:4:250067748",-98.222282,21.10534,"maize",23.424072265625,11.3774795532227,54.5381622314453,340.542358398438,33.3142509460449,12.4527502059937,20.861499786377,26.0840835571289,19.8493747711182,26.8956260681152,18.7200832366943,1601,298,48,65.3199234008789,726,149,575,155,-2.51756085559775,0.0131715254094463,-1.9048346418628
"SEEDGWAS1049:MRG:4:250067749",-98.222282,21.10534,"maize",23.424072265625,11.3774795532227,54.5381622314453,340.542358398438,33.3142509460449,12.4527502059937,20.861499786377,26.0840835571289,19.8493747711182,26.8956260681152,18.7200832366943,1601,298,48,65.3199234008789,726,149,575,155,-2.51756085559775,0.0131715254094463,-1.9048346418628
"SEEDGWAS105:MRG:4:250054520",-90.102679,20.601679,"maize",26.4718341827393,13.6687078475952,70.710578918457,176.909561157227,36.0690002441406,16.7385005950928,19.3304996490479,27.6044998168945,26.1830825805664,28.2928333282471,24.021167755127,959,165,16,76.3705749511719,476,54,247,77,-2.44073026261139,2.75048304958505,-0.29521050028159
"SEEDGWAS1050:MRG:4:250067750",-98.296549,21.029685,"maize",23.424072265625,11.3774795532227,54.5381622314453,340.542358398438,33.3142509460449,12.4527502059937,20.861499786377,26.0840835571289,19.8493747711182,26.8956260681152,18.7200832366943,1601,298,48,65.3199234008789,726,149,575,155,-2.51756085559775,0.0131715254094463,-1.9048346418628
"SEEDGWAS1051:MRG:4:250067752",-98.296549,21.029685,"maize",23.424072265625,11.3774795532227,54.5381622314453,340.542358398438,33.3142509460449,12.4527502059937,20.861499786377,26.0840835571289,19.8493747711182,26.8956260681152,18.7200832366943,1601,298,48,65.3199234008789,726,149,575,155,-2.51756085559775,0.0131715254094463,-1.9048346418628
"SEEDGWAS106:MRG:4:250054521",-88.760766,15.827325,"maize",24.7165622711182,8.8512372970581,67.681022644043,152.20735168457,31.2403354644775,18.1624641418457,13.0778713226318,25.9876289367676,24.3659191131592,26.1450977325439,22.6258163452148,2742,452,76,53.8918418884277,1160,251,940,448,-6.89483985878771,-2.39132345728692,0.0184421601498326
"SEEDGWAS107:MRG:4:250054522",-90.193023,16.681491,"maize",25.970344543457,10.7572708129883,64.4369812011719,175.027526855469,34.4809989929199,17.7867488861084,16.6942501068115,26.8439998626709,25.927791595459,27.9130001068115,23.5346240997314,2452,375,57,58.2235946655273,1015,197,555,322,-5.65600878503889,-0.36525256382753,-0.550235379841334
"SEEDGWAS1085:MRG:4:250067782",-102.8,20.55,"maize",19.388822555542,17.1504783630371,62.9704666137695,263.953887939453,32.6599998474121,5.42425012588501,27.2357501983643,21.535457611084,18.8397083282471,22.3377914428711,15.8770418167114,838,233,2,119.879653930664,585,13,191,29,1.57582136259171,1.73404905965024,0.442170731033458
"SEEDGWAS1087:MRG:4:250067785",-100.21527,22.031961,"maize",19.9981250762939,14.041166305542,58.9135780334473,310.303070068359,31.6439990997314,7.8105001449585,23.8334999084473,22.0617923736572,17.1388740539551,23.2268333435059,15.7972087860107,564,104,10,79.3359451293945,288,35,241,37,1.60082494757685,1.01175344339184,-1.08368685863713
"SEEDGWAS1088:MRG:4:250067786",-99.816363,22.05427,"maize",21.4242706298828,15.0203332901001,59.2337036132812,326.260009765625,33.8742485046387,8.51650047302246,25.3577480316162,23.613374710083,18.3886661529541,24.8747501373291,16.9854583740234,491,101,7,80.8158950805664,253,31,191,34,1.38395662176583,1.94345806004159,-1.45749916829639
"SEEDGWAS1091:MRG:4:250067789",-100.9672228,25.552339,"maize",18.7794055938721,15.5186042785645,58.8204689025879,404.653625488281,30.9370002746582,4.55399990081787,26.382999420166,22.4546661376953,14.6090002059937,23.1510009765625,13.3559169769287,295,58,6,61.2947769165039,137,31,113,38,3.0511605796605,0.980907951003754,-1.91959593726025
"SEEDGWAS1095:MRG:4:250067792",-99.45,18.75,"maize",23.2556972503662,15.5463123321533,66.1594467163086,191.39794921875,34.9635009765625,11.4652500152588,23.4982509613037,23.9868335723877,21.0209579467773,25.7854175567627,20.9429168701172,1064,223,3,108.974922180176,649,20,306,29,-0.709876574271785,2.39931802611867,0.518014763700587
"SEEDGWAS1096:MRG:4:250067793",-99.3,18.68,"maize",23.8642501831055,16.5321254730225,66.5243148803711,202.405212402344,36.0497512817383,11.1984996795654,24.8512516021729,24.7450828552246,24.5602912902832,26.4868335723877,21.3687496185303,967,206,3,109.026985168457,592,18,280,28,-0.761898502359244,3.02921544273846,0.209932774556172
"SEEDGWAS1097:MRG:4:250067794",-105.2977778,27.15888889,"maize",18.6019172668457,17.75,52.7700538635254,560.550476074219,34.8207511901855,1.18424999713898,33.6365013122559,23.5981254577637,16.0792922973633,24.976375579834,11.4519577026367,407,95,3,104.663520812988,270,15,237,24,3.56803744043048,2.47770387684907,-2.79142957536306
"SEEDGWAS1099:MRG:4:250067796",-49,-15,"maize",23.3879165649414,10.9934167861938,66.7744903564453,116.521362304688,30.7164993286133,14.2530002593994,16.4634990692139,23.8503742218018,21.8211250305176,24.441291809082,21.6846256256104,1503,257,5,81.8714218139648,736,19,434,41,-2.23963343332598,0.721870457472,1.29088252621371
"SEEDGWAS1100:MRG:4:250067797",-83.99449,9.954306,"maize",16.5263023376465,10.1344375610352,80.6336288452148,63.5710334777832,22.994499206543,10.4259996414185,12.5684995651245,16.599666595459,16.1616249084473,17.213207244873,15.6893749237061,2682,390,47,56.7051887512207,1071,175,742,503,-3.02392781211322,-5.07272040013824,2.92544902934253
"SEEDGWAS1101:MRG:4:250067798",-83.665901,9.358024,"maize",16.9739379882812,10.3334169387817,82.3937911987305,52.7270278930664,23.3904991149902,10.8489999771118,12.5414991378784,16.9091243743896,16.8566665649414,17.6264591217041,16.3029174804688,2776,472,30,66.1659088134766,1201,114,520,429,-3.04434094635204,-4.25335688963991,3.87208425815429
"SEEDGWAS1102:MRG:4:250067799",-82.907759,8.820336,"maize",22.1474990844727,10.0696668624878,76.9661026000977,70.4653625488281,29.0534992218018,15.9702501296997,13.083249092102,21.7433338165283,22.301082611084,23.1208324432373,21.3410415649414,3023,517,46,60.6350173950195,1258,162,598,980,-6.333644256199,-3.39816030412206,2.05738766342975
"SEEDGWAS1103:MRG:4:250067800",-83.402533,9.21809,"maize",21.6044158935547,10.9955835342407,79.2374572753906,62.3511009216309,28.8707504272461,14.9940004348755,13.8767499923706,21.318416595459,21.6757926940918,22.4825839996338,20.9208755493164,3190,498,48,58.0575485229492,1293,182,637,981,-6.20271570041215,-3.71519620748753,2.15692828076445
"SEEDGWAS1104:MRG:4:250067802",-82.776594,8.884242,"maize",16.8736877441406,9.60662460327148,78.5336151123047,58.6282196044922,23.0400009155273,10.8074998855591,12.2325010299683,16.7962093353271,16.6587085723877,17.5727920532227,16.1636657714844,2904,496,69,58.7879257202148,1189,211,541,490,-3.62148204892349,-5.39675591666458,2.8841298879918
"SEEDGWAS1105:MRG:4:250067803",-87.105301,14.100414,"maize",19.7510108947754,10.7532291412354,66.2134399414062,164.300033569336,27.8642501831055,11.6239995956421,16.2402496337891,20.4852905273438,18.4509162902832,21.4665832519531,17.4721660614014,1231,220,15,79.6035461425781,538,49,440,59,-0.562753231624934,-0.693281628501696,1.04224049918257
"SEEDGWAS1106:MRG:4:250067804",-90.859965,15.344145,"maize",16.1679992675781,11.9407501220703,72.221549987793,130.025085449219,24.3064994812012,7.77299976348877,16.5335006713867,17.1373748779297,15.020583152771,17.5073337554932,14.3777503967285,2335,367,62,63.080078125,1024,205,624,237,-1.60423484449731,-4.34337863578862,1.75135533329279
"SEEDGWAS1107:MRG:4:250067805",-97.28339,16.233634,"maize",19.7450103759766,11.9732294082642,74.3944549560547,110.673187255859,27.2884998321533,11.1942501068115,16.0942497253418,20.5090827941895,18.7851657867432,20.9282913208008,18.2276248931885,1486,305,10,97.8596572875977,811,35,476,35,-1.14499137516183,-0.608033750302633,2.60885435062897
"SEEDGWAS1108:MRG:4:250067806",-97.096379,16.35071,"maize",20.6595096588135,13.2713956832886,73.5033416748047,113.763061523438,29.3444995880127,11.2889995574951,18.0555000305176,21.3120002746582,19.1462497711182,21.9520416259766,19.1462497711182,1336,278,6,97.6291046142578,738,25,447,25,-0.953133506877944,0.205113703653699,2.19211819325894
"SEEDGWAS1109:MRG:4:250067807",-97.28339,16.233634,"maize",19.7450103759766,11.9732294082642,74.3944549560547,110.673187255859,27.2884998321533,11.1942501068115,16.0942497253418,20.5090827941895,18.7851657867432,20.9282913208008,18.2276248931885,1486,305,10,97.8596572875977,811,35,476,35,-1.14499137516183,-0.608033750302633,2.60885435062897
"SEEDGWAS1110:MRG:4:250067808",-104.088629,21.696608,"maize",21.7281455993652,18.0588340759277,63.9539375305176,297.107574462891,35.4692497253418,7.23199987411499,28.2372493743896,24.4981250762939,20.5886249542236,24.941499710083,17.7278747558594,820,215,3,116.26033782959,554,16,368,51,0.63073354415135,2.69012393390563,-0.271241638838675
"SEEDGWAS1111:MRG:4:250067809",-91.4,14.616667,"maize",23.8744068145752,11.2013130187988,81.8749465942383,54.5452270507812,30.4222507476807,16.7412490844727,13.681001663208,23.8638744354248,23.2114582061768,24.48779296875,23.1921653747559,3489,623,24,79.8446578979492,1609,116,1114,252,-7.19472538156963,-1.75101756286446,3.71285862317283
"SEEDGWAS1114:MRG:4:250067811",-71.058506,9.157008,"maize",25.6397914886475,8.97299957275391,83.7971572875977,41.7189559936523,30.7695007324219,20.0615005493164,10.7080001831055,25.8000011444092,25.1772918701172,25.9489593505859,25.0109996795654,1314,156,43,39.0133895874023,437,149,361,159,-4.08597903583916,-0.193784068233353,0.804682763897682
"SEEDGWAS1115:MRG:4:250070129",-72.008076,7.917181,"maize",15.2943544387817,7.85308313369751,80.1559982299805,50.1029281616211,19.6667499542236,9.86950016021729,9.79724979400635,15.5919170379639,14.7989168167114,15.6695833206177,14.5343332290649,1585,210,55,39.1158790588379,579,194,561,203,-0.834689306672458,-5.23731260170032,2.25585517814148
"SEEDGWAS1118:MRG:4:250070132",-92.138837,14.663195,"maize",27.8839893341064,12.7830209732056,79.3409729003906,64.5267028808594,35.5550003051758,19.4435005187988,16.111499786377,27.8454170227051,27.0364170074463,28.652250289917,27.0364170074463,1596,338,3,93.7834625244141,802,16,223,16,-4.22123003887192,2.91408956230645,2.03566289015104
"SEEDGWAS112:MRG:4:250054525",-111.113435,30.544226,"maize",20.2742500305176,19.3852500915527,53.8105506896973,657.86181640625,38.7412490844727,2.71624994277954,36.0249977111816,27.9919166564941,23.1035423278809,28.4202919006348,12.428915977478,379,102,2,99.6848526000977,235,20,207,75,2.60347298563972,4.09078010430886,-3.9221774009271
"SEEDGWAS1120:MRG:4:250070133",-102.7166667,19.96666667,"maize",18.9069576263428,15.6850004196167,63.5431861877441,229.093414306641,30.974250793457,6.29024982452393,24.6840019226074,20.6539173126221,18.5482082366943,21.5218753814697,15.7905006408691,830,199,4,104.615585327148,526,20,213,39,1.47833380037069,0.977700860082359,0.538684495589862
"SEEDGWAS1121:MRG:4:250070134",-97.03333333,19.08333333,"maize",15.0712184906006,11.9508543014526,65.112190246582,193.979293823242,23.8994998931885,5.54524993896484,18.3542499542236,16.2032508850098,13.3218336105347,17.1425838470459,12.4081249237061,1409,254,35,73.1917495727539,689,111,376,120,1.06485951607132,-3.04533036860823,1.19873448636329
"SEEDGWAS1122:MRG:4:250070135",-96.282141,18.390306,"maize",25.7703857421875,11.2426462173462,58.2739410400391,244.806137084961,35.7895011901855,16.4967498779297,19.2927513122559,27.1137084960938,25.266040802002,28.4810409545898,22.396541595459,1595,356,20,102.038452148438,967,60,371,77,-3.5564252037658,2.11050929412577,-0.135707406624689
"SEEDGWAS1124:MRG:4:250070137",-62.994159,-17.82886,"maize",24.5155735015869,10.5128116607666,62.3203086853027,234.435073852539,32.1349983215332,15.2659997940063,16.8689994812012,26.6928749084473,22.7200832366943,26.6928749084473,21.2457084655762,1048,160,37,49.6856346130371,446,123,446,151,-2.42752284750428,0.470941169893863,-1.40339717077915
"SEEDGWAS1125:MRG:4:250070138",-62.994159,-17.82886,"maize",24.5155735015869,10.5128116607666,62.3203086853027,234.435073852539,32.1349983215332,15.2659997940063,16.8689994812012,26.6928749084473,22.7200832366943,26.6928749084473,21.2457084655762,1048,160,37,49.6856346130371,446,123,446,151,-2.42752284750428,0.470941169893863,-1.40339717077915
"SEEDGWAS1126:MRG:4:250070139",-99,19.01666667,"maize",14.5001773834229,14.6355209350586,68.1125793457031,160.411041259766,25.3837509155273,3.89650011062622,21.4872512817383,15.345666885376,12.4674997329712,16.4838752746582,12.4545831680298,967,190,7,96.3611831665039,560,32,296,33,2.68721921052347,-1.56273476335208,1.93343117179823
"SEEDGWAS1128:MRG:4:250070140",-92.1,15.7,"maize",24.4664058685303,13.5038537979126,67.3945922851562,155.079971313477,34.6022491455078,14.5652503967285,20.0369987487793,24.7574157714844,23.5136661529541,26.4072074890137,22.5392074584961,1455,310,9,96.919807434082,762,28,419,76,-2.52154850234947,1.87034463104592,0.891746643419829
"SEEDGWAS113:MRG:4:250054526",-90.61666667,19.78333333,"maize",26.3755340576172,11.9922256469727,64.6171417236328,204.620147705078,35.8349838256836,17.2760925292969,18.5588912963867,27.6561698913574,25.9169578552246,28.5447025299072,23.5832366943359,1184,232,16,85.5754852294922,633,53,259,81,-2.92493810119877,2.53779433687045,-0.333512086888894
"SEEDGWAS1130:MRG:4:250070141",-93.76666667,16.08333333,"maize",27.535364151001,12.8093948364258,75.867073059082,89.1891555786133,35.9119987487793,19.0279998779297,16.8839988708496,27.7505836486816,26.3905410766602,28.636999130249,26.3905410766602,1506,356,0,110.352958679199,917,4,453,4,-4.2620921902442,3.04780374552453,2.0575828307032
"SEEDGWAS1131:MRG:4:250070142",-93.38333333,16.76666667,"maize",23.6176242828369,12.8110837936401,66.7617645263672,179.518646240234,33.3267517089844,14.1374998092651,19.1892509460449,24.9099159240723,23.5073337554932,25.6415424346924,21.1986656188965,1006,197,12,91.1097717285156,532,39,291,52,-1.44222054550221,1.80188419700205,0.278259866816922
"SEEDGWAS1133:MRG:4:250070143",-104.5333333,25.2,"maize",20.503978729248,18.7450828552246,59.0763778686523,461.038940429688,35.4602508544922,3.73000001907349,31.7302513122559,24.3474159240723,18.7250823974609,25.6291675567627,14.4502506256104,369,84,3,101.626121520996,237,10,150,24,2.81817258698794,3.02665176617508,-2.11769240061602
"SEEDGWAS1134:MRG:4:250070144",-92.251361,15.37229,"maize",16.6684474945068,13.0637292861938,73.1502990722656,105.016716003418,25.3192501068115,7.46049976348877,17.8587493896484,17.2075004577637,15.2663745880127,17.8280830383301,15.2663745880127,1588,318,7,91.8716354370117,787,29,520,29,0.202352085279965,-1.74225427430652,2.93424982153624
"SEEDGWAS1135:MRG:4:250070145",-97.020133,19.017868,"maize",15.0712184906006,11.9508543014526,65.112190246582,193.979293823242,23.8994998931885,5.54524993896484,18.3542499542236,16.2032508850098,13.3218336105347,17.1425838470459,12.4081249237061,1409,254,35,73.1917495727539,689,111,376,120,1.06485951607132,-3.04533036860823,1.19873448636329
"SEEDGWAS1136:MRG:4:250070147",-103.15,18.78333,"maize",20.0190734863281,13.8265209197998,68.1352767944336,158.608245849609,29.6952495574951,9.40250015258789,20.2927494049072,21.0844993591309,19.3347091674805,21.6877498626709,17.7956657409668,1113,234,4,104.534446716309,676,17,464,42,-0.133110519334902,0.469264325298535,1.53265527001082
"SEEDGWAS1138:MRG:4:250070149",-38.18333333,-10.7,"maize",23.6979484558105,10.045937538147,69.0264587402344,174.236358642578,31.0907497406006,16.5370006561279,14.5537490844727,23.1730842590332,23.6668739318848,25.4684581756592,21.3324165344238,697,93,24,42.7049446105957,267,90,167,216,-1.61618700677331,0.359851970907376,-0.585479205278433
"SEEDGWAS114:MRG:4:250054527",-91.642471,18.04166,"maize",26.8349895477295,12.3683948516846,65.7596054077148,200.851348876953,36.6129989624023,17.8044986724854,18.808500289917,27.6299591064453,26.6569595336914,28.9494590759277,24.0535831451416,1556,260,30,61.8563766479492,686,121,340,209,-3.95556428122545,1.69128690501893,-0.876695667566202
"SEEDGWAS1140:MRG:4:250070150",-97.03333333,19.08333333,"maize",15.0712184906006,11.9508543014526,65.112190246582,193.979293823242,23.8994998931885,5.54524993896484,18.3542499542236,16.2032508850098,13.3218336105347,17.1425838470459,12.4081249237061,1409,254,35,73.1917495727539,689,111,376,120,1.06485951607132,-3.04533036860823,1.19873448636329
"SEEDGWAS1141:MRG:4:250070151",-98.98333333,18.76666667,"maize",23.008020401001,16.8347091674805,69.1079940795898,183.304672241211,34.984001159668,10.6239995956421,24.3600006103516,23.8467502593994,21.8049163818359,25.3835830688477,20.7684574127197,869,189,3,106.110198974609,528,16,259,16,-0.169493805337282,2.62367956442245,0.511732784049357
"SEEDGWAS1142:MRG:4:250070152",-98.98333333,18.76666667,"maize",23.008020401001,16.8347091674805,69.1079940795898,183.304672241211,34.984001159668,10.6239995956421,24.3600006103516,23.8467502593994,21.8049163818359,25.3835830688477,20.7684574127197,869,189,3,106.110198974609,528,16,259,16,-0.169493805337282,2.62367956442245,0.511732784049357
"SEEDGWAS1143:MRG:4:250070153",-92.1,15.7,"maize",24.4664058685303,13.5038537979126,67.3945922851562,155.079971313477,34.6022491455078,14.5652503967285,20.0369987487793,24.7574157714844,23.5136661529541,26.4072074890137,22.5392074584961,1455,310,9,96.919807434082,762,28,419,76,-2.52154850234947,1.87034463104592,0.891746643419829
"SEEDGWAS1144:MRG:4:250070154",-99.385656,17.576119,"maize",22.7963752746582,13.9192914962769,71.0975036621094,140.570449829102,32.7997512817383,13.2220001220703,19.577751159668,23.0236663818359,21.9059581756592,24.5874996185303,21.0587501525879,902,201,2,105.907684326172,566,15,223,18,-0.737815726728819,1.93656662198306,1.26483058263671
"SEEDGWAS1145:MRG:4:250070155",-97.1,19.11666667,"maize",15.0712184906006,11.9508543014526,65.112190246582,193.979293823242,23.8994998931885,5.54524993896484,18.3542499542236,16.2032508850098,13.3218336105347,17.1425838470459,12.4081249237061,1409,254,35,73.1917495727539,689,111,376,120,1.06485951607132,-3.04533036860823,1.19873448636329
"SEEDGWAS1146:MRG:4:250070156",-92.359949,16.352808,"maize",20.3042297363281,13.4082498550415,68.2301635742188,153.827819824219,29.9179992675781,10.2665004730225,19.6514987945557,21.0730838775635,18.222957611084,22.0277080535889,18.222957611084,1243,261,7,93.3216247558594,625,29,413,29,-0.353219026555045,0.247853599137662,1.40073470874567
"SEEDGWAS1147:MRG:4:250070157",-92.711648,16.602202,"maize",24.1210422515869,13.3013324737549,65.6102676391602,177.355377197266,34.252498626709,13.9792499542236,20.2732486724854,24.7292499542236,22.8007907867432,26.2670822143555,21.8310832977295,1194,243,9,93.4972076416016,632,31,372,35,-1.7792855045404,1.95310412129312,0.396706811890925
"SEEDGWAS1148:MRG:4:250070158",-92.68035,16.538454,"maize",24.1210422515869,13.3013324737549,65.6102676391602,177.355377197266,34.252498626709,13.9792499542236,20.2732486724854,24.7292499542236,22.8007907867432,26.2670822143555,21.8310832977295,1194,243,9,93.4972076416016,632,31,372,35,-1.7792855045404,1.95310412129312,0.396706811890925
