,TN_maize,NHx_maize
SEEDGWAS5009:MRG:4:250096395,213,599.789978
SEEDGWAS501:MRG:4:250059294,305,264.7799988
SEEDGWAS5010:MRG:4:250096397,299,363.2600098
SEEDGWAS5011:MRG:4:250096413,212,363.2600098
SEEDGWAS5012:MRG:4:250096414,212,363.2600098
SEEDGWAS5013:MRG:4:250096427,NA,599.789978
SEEDGWAS5014:MRG:4:250096437,231,599.789978
SEEDGWAS5015:MRG:4:250096440,233,599.789978
SEEDGWAS5016:MRG:4:250096441,233,599.789978
SEEDGWAS5017:MRG:4:250096442,233,599.789978
SEEDGWAS5018:MRG:4:250096444,207,599.789978
SEEDGWAS5019:MRG:4:250096445,NA,599.789978
SEEDGWAS502:MRG:4:250059295,323,162.4799957
SEEDGWAS5020:MRG:4:250096446,NA,599.789978
SEEDGWAS5022:MRG:4:250096487,NA,599.789978
SEEDGWAS5023:MRG:4:250096492,231,599.789978
SEEDGWAS5023:MRG:4:250096493,231,599.789978
SEEDGWAS5024:MRG:4:250096514,231,363.2600098
SEEDGWAS5025:MRG:4:250096516,291,544.3800049
SEEDGWAS5026:MRG:4:250096519,NA,216.1699982
SEEDGWAS5027:MRG:4:250096528,195,599.789978
SEEDGWAS5028:MRG:4:250096547,NA,330.2000122
SEEDGWAS5029:MRG:4:250096558,417,599.789978
SEEDGWAS503:MRG:4:250059296,323,162.4799957
SEEDGWAS5030:MRG:4:250096561,255,599.789978
SEEDGWAS5031:MRG:4:250096569,NA,330.2000122
SEEDGWAS5032:MRG:4:250096607,205,363.2600098
SEEDGWAS5033:MRG:4:250096608,205,363.2600098
SEEDGWAS5034:MRG:4:250096609,403,599.789978
SEEDGWAS5035:MRG:4:250096618,157,544.3800049
SEEDGWAS5036:MRG:4:250096619,NA,544.3800049
SEEDGWAS5037:MRG:4:250096621,287,544.3800049
SEEDGWAS5038:MRG:4:250096622,NA,599.789978
SEEDGWAS5039:MRG:4:250096641,232,599.789978
SEEDGWAS504:MRG:4:250059297,323,162.4799957
SEEDGWAS5040:MRG:4:250096646,NA,599.789978
SEEDGWAS5041:MRG:4:250096652,245,599.789978
SEEDGWAS5042:MRG:4:250096654,NA,599.789978
SEEDGWAS5043:MRG:4:250096655,230,599.789978
SEEDGWAS5044:MRG:4:250096658,233,599.789978
SEEDGWAS5045:MRG:4:250096660,245,599.789978
SEEDGWAS5046:MRG:4:250096664,NA,599.789978
SEEDGWAS5046:MRG:4:250096665,NA,599.789978
SEEDGWAS5047:MRG:4:250096668,154,330.2000122
SEEDGWAS5048:MRG:4:250096680,NA,599.789978
SEEDGWAS5049:MRG:4:250096685,230,599.789978
SEEDGWAS5050:MRG:4:250096690,231,599.789978
SEEDGWAS5051:MRG:4:250096692,245,599.789978
SEEDGWAS5052:MRG:4:250096696,195,599.789978
SEEDGWAS5052:MRG:4:250096697,195,599.789978
SEEDGWAS5053:MRG:4:250096732,242,599.789978
SEEDGWAS5054:MRG:4:250096733,269,599.789978
SEEDGWAS5055:MRG:4:250096735,271,599.789978
SEEDGWAS5056:MRG:4:250096749,237,544.3800049
SEEDGWAS5057:MRG:4:250096778,428,599.789978
SEEDGWAS5058:MRG:4:250096788,255,544.3800049
SEEDGWAS506:MRG:4:250059298,448,162.4799957
SEEDGWAS5060:MRG:4:250096796,225,599.789978
SEEDGWAS5061:MRG:4:250096799,271,599.789978
SEEDGWAS5062:MRG:4:250096812,225,599.789978
SEEDGWAS5063:MRG:4:250096813,293,599.789978
SEEDGWAS5064:MRG:4:250096863,NA,599.789978
SEEDGWAS5065:MRG:4:250096869,NA,599.789978
SEEDGWAS5066:MRG:4:250096873,334,544.3800049
SEEDGWAS5067:MRG:4:250096876,424,544.3800049
SEEDGWAS5068:MRG:4:250096893,269,599.789978
SEEDGWAS5069:MRG:4:250096913,270,599.789978
SEEDGWAS507:MRG:4:250059299,428,162.4799957
SEEDGWAS5070:MRG:4:250096917,352,344.1400146
SEEDGWAS5071:MRG:4:250096918,352,344.1400146
SEEDGWAS5072:MRG:4:250096919,276,344.1400146
SEEDGWAS5073:MRG:4:250096922,164,363.2600098
SEEDGWAS5074:MRG:4:250096928,210,363.2600098
SEEDGWAS5075:MRG:4:250096943,434,599.789978
SEEDGWAS5076:MRG:4:250096944,NA,599.789978
SEEDGWAS5077:MRG:4:250096945,155,330.2000122
SEEDGWAS5078:MRG:4:250096948,NA,599.789978
SEEDGWAS5079:MRG:4:250096950,NA,599.789978
SEEDGWAS508:MRG:4:250059300,595,162.4799957
SEEDGWAS5080:MRG:4:250096951,434,599.789978
SEEDGWAS5081:MRG:4:250096954,NA,599.789978
SEEDGWAS5082:MRG:4:250104986,265,599.789978
SEEDGWAS5083:MRG:4:250104989,NA,599.789978
SEEDGWAS5084:MRG:4:250104990,NA,363.2600098
SEEDGWAS5085:MRG:4:250104994,NA,599.789978
SEEDGWAS5086:MRG:4:250105002,382,599.789978
SEEDGWAS5087:MRG:4:250105006,NA,599.789978
SEEDGWAS5088:MRG:4:250105012,418,599.789978
SEEDGWAS5089:MRG:4:250105013,NA,599.789978
SEEDGWAS509:MRG:4:250059301,448,162.4799957
SEEDGWAS5090:MRG:4:250105035,280,599.789978
SEEDGWAS5091:MRG:4:250105049,434,599.789978
SEEDGWAS5092:MRG:4:250105050,434,599.789978
SEEDGWAS5093:MRG:4:250105056,168,599.789978
SEEDGWAS5094:MRG:4:250105059,144,363.2600098
SEEDGWAS5095:MRG:4:250105060,253,599.789978
SEEDGWAS5096:MRG:4:250105062,229,363.2600098
SEEDGWAS5097:MRG:4:250105064,NA,599.789978
SEEDGWAS5098:MRG:4:250105065,418,599.789978
SEEDGWAS5099:MRG:4:250105067,168,599.789978
SEEDGWAS510:MRG:4:250059302,458,599.789978
SEEDGWAS5100:MRG:4:250105075,325,599.789978
SEEDGWAS5101:MRG:4:250105076,181,599.789978
SEEDGWAS5103:MRG:4:250105138,235,544.3800049
SEEDGWAS5104:MRG:4:250105143,135,363.2600098
SEEDGWAS5105:MRG:4:250105144,357,363.2600098
SEEDGWAS5106:MRG:4:250105149,166,363.2600098
SEEDGWAS5107:MRG:4:250105154,150,330.2000122
SEEDGWAS5108:MRG:4:250105156,180,363.2600098
SEEDGWAS5109:MRG:4:250105164,179,363.2600098
SEEDGWAS5110:MRG:4:250105165,283,599.789978
SEEDGWAS5111:MRG:4:250105167,211,599.789978
SEEDGWAS5112:MRG:4:250105168,283,363.2600098
SEEDGWAS5113:MRG:4:250105170,283,363.2600098
SEEDGWAS5114:MRG:4:250105173,373,344.1400146
SEEDGWAS5114:MRG:4:250105174,373,344.1400146
SEEDGWAS5115:MRG:4:250105178,410,344.1400146
SEEDGWAS5116:MRG:4:250105179,276,344.1400146
SEEDGWAS5117:MRG:4:250105180,274,344.1400146
SEEDGWAS5118:MRG:4:250105182,274,344.1400146
SEEDGWAS5119:MRG:4:250105183,421,344.1400146
SEEDGWAS5120:MRG:4:250105184,316,344.1400146
SEEDGWAS5121:MRG:4:250105185,316,344.1400146
SEEDGWAS5122:MRG:4:250105188,276,344.1400146
SEEDGWAS5123:MRG:4:250105189,328,599.789978
SEEDGWAS5124:MRG:4:250105190,313,599.789978
SEEDGWAS5125:MRG:4:250105192,287,599.789978
SEEDGWAS5127:MRG:4:250096634,144,330.2000122
SEEDGWAS5128:MRG:4:250096678,156,363.2600098
SEEDGWAS513:MRG:4:250059305,185,544.3800049
SEEDGWAS5131:MRG:4:250105019,198,330.2000122
SEEDGWAS5132:MRG:4:250105081,160,363.2600098
SEEDGWAS5136:MRG:4:250096268,161,230.1499939
SEEDGWAS5137:MRG:4:250096271,670,156.8399963
SEEDGWAS5138:MRG:4:250096273,670,156.8399963
SEEDGWAS5139:MRG:4:250096299,206,363.2600098
SEEDGWAS5140:MRG:4:250096354,313,599.789978
SEEDGWAS5141:MRG:4:250096376,291,599.789978
SEEDGWAS5142:MRG:4:250096420,208,599.789978
SEEDGWAS5143:MRG:4:250096421,194,599.789978
SEEDGWAS5144:MRG:4:250096481,NA,599.789978
SEEDGWAS5145:MRG:4:250096527,254,330.2000122
SEEDGWAS5146:MRG:4:250096557,225,599.789978
SEEDGWAS5147:MRG:4:250096639,199,599.789978
SEEDGWAS5148:MRG:4:250096663,225,599.789978
SEEDGWAS5150:MRG:4:250096792,225,599.789978
SEEDGWAS5151:MRG:4:250096794,198,599.789978
SEEDGWAS5152:MRG:4:250096898,296,599.789978
SEEDGWAS5153:MRG:4:250096902,160,363.2600098
SEEDGWAS5154:MRG:4:250096942,146,363.2600098
SEEDGWAS5155:MRG:4:250105028,143,363.2600098
SEEDGWAS5156:MRG:4:250105030,216,330.2000122
SEEDGWAS5157:MRG:4:250105036,NA,599.789978
SEEDGWAS5158:MRG:4:250105046,246,363.2600098
SEEDGWAS5159:MRG:4:250105048,253,599.789978
SEEDGWAS516:MRG:4:250059308,235,491.2799988
SEEDGWAS5160:MRG:4:250096255,118,36.41999817
SEEDGWAS5161:MRG:4:250096675,NA,330.2000122
SEEDGWAS5162:MRG:4:250096755,220,330.2000122
SEEDGWAS5163:MRG:4:250105042,163,363.2600098
SEEDGWAS5164:MRG:4:250105069,154,230.1499939
SEEDGWAS5165:MRG:4:250096400,535,230.1499939
SEEDGWAS5166:MRG:4:250096882,203,230.1499939
SEEDGWAS5167:MRG:4:250096741,386,599.789978
SEEDGWAS5168:MRG:4:250096870,NA,599.789978
SEEDGWAS5169:MRG:4:250104996,NA,599.789978
SEEDGWAS517:MRG:4:250059309,267,491.2799988
SEEDGWAS5170:MRG:4:250105015,NA,599.789978
SEEDGWAS5171:MRG:4:250105017,175,599.789978
SEEDGWAS5172:MRG:4:250105066,458,599.789978
SEEDGWAS5173:MRG:4:250105117,458,599.789978
SEEDGWAS518:MRG:4:250059310,193,332.6300049
SEEDGWAS5187:MRG:4:250105202,333,363.2600098
SEEDGWAS5189:MRG:4:250105204,NA,544.3800049
SEEDGWAS519:MRG:4:250059311,228,173.8500061
SEEDGWAS5190:MRG:4:250105205,164,544.3800049
SEEDGWAS5191:MRG:4:250105206,172,363.2600098
SEEDGWAS5192:MRG:4:250105207,189,363.2600098
SEEDGWAS5193:MRG:4:250105208,178,363.2600098
SEEDGWAS5194:MRG:4:250105367,294,363.2600098
SEEDGWAS5195:MRG:4:250105368,134,599.789978
SEEDGWAS5196:MRG:4:250105369,574,247.5299988
SEEDGWAS5197:MRG:4:250105370,153,330.2000122
SEEDGWAS5199:MRG:4:250105372,308,134.0700073
SEEDGWAS52:MRG:4:250054481,845,162.4799957
SEEDGWAS520:MRG:4:250059312,190,173.8500061
SEEDGWAS5200:MRG:4:250105373,603,134.0700073
SEEDGWAS5201:MRG:4:250105374,183,544.3800049
SEEDGWAS5202:MRG:4:250105375,NA,599.789978
SEEDGWAS5203:MRG:4:250105376,NA,599.789978
SEEDGWAS5204:MRG:4:250105377,NA,599.789978
SEEDGWAS5205:MRG:4:250105378,200,544.3800049
SEEDGWAS5206:MRG:4:250105379,391,599.789978
SEEDGWAS5207:MRG:4:250105380,194,363.2600098
SEEDGWAS5208:MRG:4:250105381,173,330.2000122
SEEDGWAS5209:MRG:4:250105382,315,344.1400146
SEEDGWAS521:MRG:4:250059313,190,173.8500061
SEEDGWAS5210:MRG:4:250105383,145,230.1499939
SEEDGWAS5214:MRG:4:250105387,434,247.5299988
SEEDGWAS5215:MRG:4:250105388,423,247.5299988
SEEDGWAS5216:MRG:4:250105389,574,247.5299988
SEEDGWAS5219:MRG:4:250105392,325,539.8900146
SEEDGWAS522:MRG:4:250059314,178,374.3299866
SEEDGWAS5220:MRG:4:250105393,504,134.0700073
SEEDGWAS5221:MRG:4:250105394,273,134.0700073
SEEDGWAS5227:MRG:4:250105400,272,134.0700073
SEEDGWAS523:MRG:4:250059315,237,374.3299866
SEEDGWAS5232:MRG:4:250105406,351,491.2799988
SEEDGWAS5234:MRG:4:250105409,190,230.1499939
SEEDGWAS5235:MRG:4:250105410,168,330.2000122
SEEDGWAS5236:MRG:4:250105411,168,330.2000122
SEEDGWAS5237:MRG:4:250105412,152,330.2000122
SEEDGWAS5238:MRG:4:250105413,160,363.2600098
SEEDGWAS5239:MRG:4:250105414,NA,363.2600098
SEEDGWAS524:MRG:4:250059316,234,374.3299866
SEEDGWAS5240:MRG:4:250105415,NA,363.2600098
SEEDGWAS5241:MRG:4:250105416,NA,363.2600098
SEEDGWAS5243:MRG:4:250105418,373,341.4599915
SEEDGWAS525:MRG:4:250059317,255,374.3299866
SEEDGWAS526:MRG:4:250059318,481,344.1400146
SEEDGWAS5262:MRG:4:250105438,392,491.2799988
SEEDGWAS5263:MRG:4:250105439,284,344.1400146
SEEDGWAS5264:MRG:4:250105440,NA,330.2000122
SEEDGWAS5265:MRG:4:250105441,156,363.2600098
SEEDGWAS5266:MRG:4:250105442,511,344.1400146
SEEDGWAS5267:MRG:4:250105443,180,363.2600098
SEEDGWAS5268:MRG:4:250105444,181,363.2600098
SEEDGWAS5269:MRG:4:250105445,257,544.3800049
SEEDGWAS527:MRG:4:250059319,203,344.1400146
SEEDGWAS5270:MRG:4:250105446,289,599.789978
SEEDGWAS5271:MRG:4:250105447,486,599.789978
SEEDGWAS5273:MRG:4:250105449,167,458.7999878
SEEDGWAS5277:MRG:4:250105453,208,193.8000031
SEEDGWAS528:MRG:4:250059320,446,162.4799957
SEEDGWAS5280:MRG:4:250105456,276,250.5599976
SEEDGWAS5283:MRG:4:250105459,122,132.8500061
SEEDGWAS5284:MRG:4:250105460,205,363.2600098
SEEDGWAS5285:MRG:4:250105461,428,599.789978
SEEDGWAS5286:MRG:4:250105462,544,344.1400146
SEEDGWAS5287:D17PEACXX:3:250098128,182,230.1499939
SEEDGWAS5287:D17PEACXX:3:250098215,182,230.1499939
SEEDGWAS5288:D17PEACXX:3:250098129,185,363.2600098
SEEDGWAS5288:D17PEACXX:3:250098216,185,363.2600098
SEEDGWAS5289:D17PEACXX:3:250098130,283,344.1400146
SEEDGWAS5289:D17PEACXX:3:250098217,283,344.1400146
SEEDGWAS529:MRG:4:250059321,664,23.80999947
SEEDGWAS5290:D17PEACXX:3:250098131,203,344.1400146
SEEDGWAS5290:D17PEACXX:3:250098218,203,344.1400146
SEEDGWAS5291:D17PEACXX:3:250098132,234,344.1400146
SEEDGWAS5291:D17PEACXX:3:250098219,234,344.1400146
SEEDGWAS5292:D17PEACXX:3:250098133,244,344.1400146
SEEDGWAS5292:D17PEACXX:3:250098220,244,344.1400146
SEEDGWAS5293:D17PEACXX:3:250098134,178,363.2600098
SEEDGWAS5293:D17PEACXX:3:250098221,178,363.2600098
SEEDGWAS5294:D17PEACXX:3:250098135,188,363.2600098
SEEDGWAS5294:D17PEACXX:3:250098222,188,363.2600098
SEEDGWAS5295:D17PEACXX:3:250098136,NA,363.2600098
SEEDGWAS5295:D17PEACXX:3:250098223,NA,363.2600098
SEEDGWAS5296:D17PEACXX:3:250098137,162,363.2600098
SEEDGWAS5297:D17PEACXX:3:250098138,199,599.789978
SEEDGWAS5298:D17PEACXX:3:250098139,186,544.3800049
SEEDGWAS5299:D17PEACXX:3:250098140,185,363.2600098
SEEDGWAS53:MRG:4:250054483,356,162.4799957
SEEDGWAS530:MRG:4:250059322,355,37.13000107
SEEDGWAS5300:D17PEACXX:3:250098141,174,544.3800049
SEEDGWAS5301:D17PEACXX:3:250098142,187,363.2600098
SEEDGWAS5302:D17PEACXX:3:250098143,268,599.789978
SEEDGWAS5303:D17PEACXX:3:250098144,837,162.4799957
SEEDGWAS5304:D17PEACXX:3:250098145,175,363.2600098
SEEDGWAS5305:D17PEACXX:3:250098146,111,113.3799973
SEEDGWAS5306:D17PEACXX:3:250098147,156,363.2600098
SEEDGWAS5307:D17PEACXX:3:250098148,178,363.2600098
SEEDGWAS5308:D17PEACXX:3:250098149,188,363.2600098
SEEDGWAS5309:D17PEACXX:3:250098150,170,363.2600098
SEEDGWAS531:MRG:4:250059323,561,344.1400146
SEEDGWAS5310:D17PEACXX:3:250098151,221,363.2600098
SEEDGWAS5311:D17PEACXX:3:250098152,460,599.789978
SEEDGWAS5312:D17PEACXX:3:250098153,497,599.789978
SEEDGWAS5313:D17PEACXX:3:250098154,178,544.3800049
SEEDGWAS5314:D17PEACXX:3:250098155,131,599.789978
SEEDGWAS5315:D17PEACXX:3:250098156,147,330.2000122
SEEDGWAS5316:D17PEACXX:3:250098157,170,363.2600098
SEEDGWAS5317:D17PEACXX:3:250098158,244,344.1400146
SEEDGWAS5318:D17PEACXX:3:250098159,176,363.2600098
SEEDGWAS5319:D17PEACXX:3:250098160,179,264.7799988
SEEDGWAS5320:D17PEACXX:3:250098161,NA,25.63999939
SEEDGWAS5321:D17PEACXX:3:250098163,NA,132.8500061
SEEDGWAS5322:D17PEACXX:3:250098164,95,132.8500061
SEEDGWAS5323:D17PEACXX:3:250098165,160,330.2000122
SEEDGWAS5324:D17PEACXX:3:250098166,630,363.2600098
SEEDGWAS5325:D17PEACXX:3:250098167,268,599.789978
SEEDGWAS5327:D17PEACXX:3:250098169,268,599.789978
SEEDGWAS5328:D17PEACXX:3:250098170,442,599.789978
SEEDGWAS5329:D17PEACXX:3:250098171,180,363.2600098
SEEDGWAS5330:D17PEACXX:3:250098172,180,363.2600098
SEEDGWAS5331:D17PEACXX:3:250098173,195,363.2600098
SEEDGWAS5332:D17PEACXX:3:250098174,195,363.2600098
SEEDGWAS5333:D17PEACXX:3:250098175,NA,544.3800049
SEEDGWAS5334:D17PEACXX:3:250098176,184,544.3800049
SEEDGWAS5335:D17PEACXX:3:250098177,424,544.3800049
SEEDGWAS5336:D17PEACXX:3:250098178,221,544.3800049
SEEDGWAS5339:D17PEACXX:3:250098181,181,330.2000122
SEEDGWAS5340:D17PEACXX:3:250098182,181,330.2000122
SEEDGWAS5342:D17PEACXX:3:250098184,276,250.5599976
SEEDGWAS5343:D17PEACXX:3:250098185,276,250.5599976
SEEDGWAS5344:D17PEACXX:3:250098186,181,250.5599976
SEEDGWAS5345:D17PEACXX:3:250098187,360,715.8800049
SEEDGWAS5346:D17PEACXX:3:250098188,174,363.2600098
SEEDGWAS5347:D17PEACXX:3:250098189,167,363.2600098
SEEDGWAS5348:D17PEACXX:3:250098190,222,363.2600098
SEEDGWAS5349:D17PEACXX:3:250098191,161,363.2600098
SEEDGWAS5350:D17PEACXX:3:250098192,161,363.2600098
SEEDGWAS5351:D17PEACXX:3:250098193,259,344.1400146
SEEDGWAS5352:D17PEACXX:3:250098194,185,363.2600098
SEEDGWAS5353:D17PEACXX:3:250098195,NA,363.2600098
SEEDGWAS5354:D17PEACXX:3:250098197,175,599.789978
SEEDGWAS5355:D17PEACXX:3:250098198,215,363.2600098
SEEDGWAS5357:D17PEACXX:3:250098200,177,363.2600098
SEEDGWAS5358:D17PEACXX:3:250098201,177,363.2600098
SEEDGWAS5359:D17PEACXX:3:250098202,175,363.2600098
SEEDGWAS536:MRG:4:250059325,163,332.6300049
SEEDGWAS5361:D17PEACXX:3:250098204,182,363.2600098
SEEDGWAS5366:D17PEACXX:3:250098210,157,82.59999847
SEEDGWAS5367:D17PEACXX:3:250098211,223,599.789978
SEEDGWAS5368:D17PEACXX:3:250098212,326,599.789978
SEEDGWAS537:MRG:4:250059326,217,374.3299866
SEEDGWAS5370:D17PEACXX:3:250098214,231,485.8800049
SEEDGWAS538:MRG:4:250059327,217,374.3299866
SEEDGWAS539:MRG:4:250059328,202,82.59999847
SEEDGWAS54:MRG:4:250054484,359,162.4799957
SEEDGWAS541:MRG:4:250059329,202,82.59999847
SEEDGWAS542:MRG:4:250059330,202,82.59999847
SEEDGWAS543:MRG:4:250059331,246,374.3299866
SEEDGWAS544:MRG:4:250059332,246,374.3299866
SEEDGWAS545:MRG:4:250059333,246,374.3299866
SEEDGWAS547:MRG:4:250059334,243,374.3299866
SEEDGWAS548:MRG:4:250059335,205,82.59999847
SEEDGWAS549:MRG:4:250059336,351,195.7400055
SEEDGWAS55:MRG:4:250054485,356,162.4799957
SEEDGWAS56:MRG:4:250054486,251,30.87000084
SEEDGWAS57:MRG:4:250054487,267,30.87000084
SEEDGWAS589:MRG:4:250059403,385,363.2600098
SEEDGWAS59:MRG:4:250054489,282,247.5299988
SEEDGWAS591:MRG:4:250059405,563,544.3800049
SEEDGWAS592:MRG:4:250059406,138,89.69999695
SEEDGWAS594:MRG:4:250059408,234,330.2000122
SEEDGWAS595:MRG:4:250059409,169,330.2000122
SEEDGWAS596:MRG:4:250059410,213,599.789978
SEEDGWAS598:MRG:4:250059412,291,539.8900146
SEEDGWAS6:MRG:4:250054450,NA,544.3800049
SEEDGWAS601:MRG:4:250059414,669,344.1400146
SEEDGWAS604:MRG:4:250059417,250,599.789978
SEEDGWAS606:MRG:4:250059419,167,330.2000122
SEEDGWAS609:MRG:4:250059420,327,599.789978
SEEDGWAS612:MRG:4:250059423,NA,155.1300049
SEEDGWAS613:MRG:4:250059424,306,216.1699982
SEEDGWAS614:MRG:4:250059425,385,341.4599915
SEEDGWAS617:MRG:4:250059428,456,247.5299988
SEEDGWAS618:MRG:4:250059429,677,247.5299988
SEEDGWAS619:MRG:4:250059430,728,247.5299988
SEEDGWAS620:MRG:4:250059431,NA,247.5299988
SEEDGWAS621:MRG:4:250059432,510,247.5299988
SEEDGWAS622:MRG:4:250059433,442,539.8900146
SEEDGWAS623:MRG:4:250059434,436,247.5299988
SEEDGWAS624:MRG:4:250059435,387,247.5299988
SEEDGWAS625:MRG:4:250059436,336,247.5299988
SEEDGWAS634:MRG:4:250059441,402,599.789978
SEEDGWAS637:MRG:4:250059443,301,544.3800049
SEEDGWAS639:MRG:4:250059444,195,363.2600098
SEEDGWAS64:MRG:4:250054492,562,344.1400146
SEEDGWAS640:MRG:4:250059445,222,363.2600098
SEEDGWAS641:MRG:4:250059446,310,419.6900024
SEEDGWAS644:MRG:4:250059448,NA,363.2600098
SEEDGWAS645:MRG:4:250059449,193,363.2600098
SEEDGWAS647:MRG:4:250059450,219,193.8000031
SEEDGWAS648:MRG:4:250059451,262,193.8000031
SEEDGWAS649:MRG:4:250059452,238,250.5599976
SEEDGWAS65:MRG:4:250054493,385,539.8900146
SEEDGWAS650:MRG:4:250059453,224,344.1400146
SEEDGWAS651:MRG:4:250059454,219,193.8000031
SEEDGWAS652:MRG:4:250059455,136,193.8000031
SEEDGWAS656:MRG:4:250059458,269,250.5599976
SEEDGWAS657:MRG:4:250059459,200,242.6100006
SEEDGWAS658:MRG:4:250059460,216,250.5599976
SEEDGWAS659:MRG:4:250059461,234,344.1400146
SEEDGWAS66:MRG:4:250054494,307,342.6799927
SEEDGWAS660:MRG:4:250059462,NA,363.2600098
SEEDGWAS662:MRG:4:250059465,426,344.1400146
SEEDGWAS663:MRG:4:250059466,259,344.1400146
SEEDGWAS664:MRG:4:250059467,196,344.1400146
SEEDGWAS665:MRG:4:250059468,259,344.1400146
SEEDGWAS669:MRG:4:250059472,558,599.789978
SEEDGWAS670:MRG:4:250059473,481,344.1400146
SEEDGWAS674:MRG:4:250059477,329,363.2600098
SEEDGWAS677:MRG:4:250059481,238,190.4700012
SEEDGWAS68:MRG:4:250054495,NA,216.75
SEEDGWAS680:MRG:4:250059483,170,190.4700012
SEEDGWAS681:MRG:4:250059484,183,363.2600098
SEEDGWAS682:MRG:4:250059485,248,190.4700012
SEEDGWAS683:MRG:4:250059486,384,190.4700012
SEEDGWAS684:MRG:4:250059487,226,190.4700012
SEEDGWAS685:MRG:4:250059488,186,544.3800049
SEEDGWAS686:MRG:4:250059489,202,264.7799988
SEEDGWAS687:MRG:4:250059490,367,264.7799988
SEEDGWAS692:MRG:4:250059493,286,599.789978
SEEDGWAS693:MRG:4:250059525,262,162.4799957
SEEDGWAS694:MRG:4:250059526,290,162.4799957
SEEDGWAS695:MRG:4:250059527,185,344.1400146
SEEDGWAS696:MRG:4:250059528,891,162.4799957
SEEDGWAS697:MRG:4:250059529,845,162.4799957
SEEDGWAS700:MRG:4:250059532,221,363.2600098
SEEDGWAS701:MRG:4:250059533,200,156.8399963
SEEDGWAS703:MRG:4:250059535,304,134.0700073
SEEDGWAS704:MRG:4:250059536,600,134.0700073
SEEDGWAS705:MRG:4:250059537,555,134.0700073
SEEDGWAS706:MRG:4:250059538,510,195.7400055
SEEDGWAS707:MRG:4:250059539,NA,134.0700073
SEEDGWAS71:MRG:4:250054497,187,599.789978
SEEDGWAS710:MRG:4:250059540,366,141.6000061
SEEDGWAS711:MRG:4:250059541,NA,88.51000214
SEEDGWAS712:MRG:4:250059542,755,10.93000031
SEEDGWAS713:MRG:4:250059543,669,37.36000061
SEEDGWAS714:MRG:4:250059544,260,342.6799927
SEEDGWAS717:MRG:4:250059548,215,134.0700073
SEEDGWAS718:MRG:4:250059549,499,344.1400146
SEEDGWAS719:MRG:4:250059550,595,195.7400055
SEEDGWAS720:MRG:4:250059551,637,10.93000031
SEEDGWAS729:MRG:4:250059560,331,88.51000214
SEEDGWAS73:MRG:4:250054499,442,195.7400055
SEEDGWAS730:MRG:4:250059561,227,88.51000214
SEEDGWAS732:MRG:4:250059562,253,88.51000214
SEEDGWAS734:MRG:4:250059564,519,216.75
SEEDGWAS735:MRG:4:250059565,434,37.36000061
SEEDGWAS736:MRG:4:250059566,434,37.36000061
SEEDGWAS738:MRG:4:250059568,697,37.36000061
SEEDGWAS739:MRG:4:250059569,547,10.93000031
SEEDGWAS740:MRG:4:250059570,NA,10.93000031
SEEDGWAS741:MRG:4:250059571,NA,239.8899994
SEEDGWAS743:MRG:4:250059572,411,239.8899994
SEEDGWAS744:MRG:4:250059573,NA,239.8899994
SEEDGWAS746:MRG:4:250059574,324,264.7799988
SEEDGWAS748:MRG:4:250059575,508,344.1400146
SEEDGWAS749:MRG:4:250059576,241,134.0700073
SEEDGWAS751:MRG:4:250059577,233,363.2600098
SEEDGWAS752:MRG:4:250059578,224,344.1400146
SEEDGWAS753:MRG:4:250059579,220,599.789978
SEEDGWAS754:MRG:4:250059580,238,264.7799988
SEEDGWAS755:MRG:4:250059581,268,599.789978
SEEDGWAS756:MRG:4:250059582,524,162.4799957
SEEDGWAS757:MRG:4:250059583,466,342.6799927
SEEDGWAS758:MRG:4:250059584,576,342.6799927
SEEDGWAS759:MRG:4:250059585,576,342.6799927
SEEDGWAS76:MRG:4:250054500,499,344.1400146
SEEDGWAS760:MRG:4:250059586,466,342.6799927
SEEDGWAS761:MRG:4:250059587,783,34.88999939
SEEDGWAS763:MRG:4:250059588,378,113.8600006
SEEDGWAS764:MRG:4:250059589,254,342.6799927
SEEDGWAS768:MRG:4:250059591,525,88.51000214
SEEDGWAS769:MRG:4:250059592,355,239.8899994
SEEDGWAS771:MRG:4:250059593,278,134.0700073
SEEDGWAS772:MRG:4:250059594,221,363.2600098
SEEDGWAS773:MRG:4:250059595,352,264.7799988
SEEDGWAS777:MRG:4:250059599,222,341.4599915
SEEDGWAS778:MRG:4:250059600,450,341.4599915
SEEDGWAS780:MRG:4:250059601,499,599.789978
SEEDGWAS782:MRG:4:250059602,339,599.789978
SEEDGWAS783:MRG:4:250059603,263,599.789978
SEEDGWAS784:MRG:4:250059604,514,247.5299988
SEEDGWAS785:MRG:4:250059605,514,247.5299988
SEEDGWAS786:MRG:4:250059606,567,247.5299988
SEEDGWAS787:MRG:4:250059607,514,247.5299988
SEEDGWAS788:MRG:4:250059608,514,247.5299988
SEEDGWAS789:MRG:4:250059609,661,247.5299988
SEEDGWAS790:MRG:4:250059610,716,247.5299988
SEEDGWAS791:MRG:4:250059611,275,30.87000084
SEEDGWAS792:MRG:4:250059612,345,247.5299988
SEEDGWAS793:MRG:4:250059613,333,30.87000084
SEEDGWAS794:MRG:4:250059614,690,247.5299988
SEEDGWAS795:MRG:4:250059615,NA,247.5299988
