"Lines","Long","Lat","crop","aridity_index_raw","aridity_index"
"Chinese_Genebank_ZDM01454",98.31,39.45,"barley",1858,0.1858
"Chinese_Genebank_ZDM03759",98.5,31.13,"barley",6469,0.6469
"Chinese_Genebank_ZDM04050",98.52,26.54,"barley",15266,1.5266
"Chinese_Genebank_ZDM07928",98.54,40,"barley",529,0.0529
"Chinese_Genebank_ZDM04058",99.45,27.5,"barley",7269,0.7269
"Chinese_Genebank_ZDM08366",99.45,27.5,"barley",7269,0.7269
"Chinese_Genebank_ZDM01606",99.59,35.36,"barley",5305,0.5305
"Chinese_Genebank_ZDM03835",100,31.37,"barley",8611,0.8611
"Chinese_Genebank_ZDM01605",100.31,36.16,"barley",2721,0.2721
"Chinese_Genebank_ZDM01463",101.05,38.48,"barley",2211,0.2211
"Chinese_Genebank_ZDM01506",101.15,36.43,"barley",4409,0.4409
"Chinese_Genebank_ZDM01585",101.37,37.23,"barley",5123,0.5123
"Chinese_Genebank_ZDM08796",102.03,31.28,"barley",4891,0.4891
"Chinese_Genebank_ZDM08926",102.14,31.54,"barley",5323,0.5323
"Chinese_Genebank_ZDM01704",102.16,35.06,"barley",6670,0.667
"Chinese_Genebank_ZDM03743",102.21,31,"barley",6615,0.6615
"Chinese_Genebank_ZDM01690",102.3,36.3,"barley",4455,0.4455
"Chinese_Genebank_ZDM01580",102.33,35.5,"barley",5689,0.5689
"Chinese_Genebank_ZDM03873",102.33,32.48,"barley",7093,0.7093
"Chinese_Genebank_ZDM07877",102.41,37.55,"barley",4258,0.4258
"Chinese_Genebank_ZDM04001",102.45,24.07,"barley",7606,0.7606
"Chinese_Genebank_ZDM05371",102.51,28.01,"barley",8337,0.8337
"Chinese_Genebank_ZDM07887",102.52,37.26,"barley",5157,0.5157
"Chinese_Genebank_ZDM07833",103.3,35.32,"barley",4904,0.4904
"Chinese_Genebank_ZDM09178",103.43,27.21,"barley",7676,0.7676
"Chinese_Genebank_ZDM07925",103.52,35.23,"barley",5125,0.5125
"Chinese_Genebank_ZDM07869",104.03,37.11,"barley",1548,0.1548
"Chinese_Genebank_ZDM03845",104.08,30,"barley",13376,1.3376
"Chinese_Genebank_ZDM07923",104.13,35.08,"barley",5161,0.5161
"Chinese_Genebank_ZDM09046",104.17,26.52,"barley",8557,0.8557
"Chinese_Genebank_ZDM08860",104.4,31.02,"barley",10194,1.0194
"Chinese_Genebank_ZDM08912",104.44,31.47,"barley",9762,0.9762
"Chinese_Genebank_ZDM03906",104.52,26.35,"barley",10175,1.0175
"Chinese_Genebank_ZDM08960",105.09,31.39,"barley",9974,0.9974
"Chinese_Genebank_ZDM03813",105.16,29.2,"barley",11093,1.1093
"Chinese_Genebank_ZDM03735",105.28,32.02,"barley",9193,0.9193
"Chinese_Genebank_ZDM08978",105.32,27.07,"barley",10793,1.0793
"Chinese_Genebank_ZDM03901",105.37,25.57,"barley",10908,1.0908
"Chinese_Genebank_ZDM03885",105.55,26.14,"barley",10931,1.0931
"Chinese_Genebank_ZDM09045",106.05,25.1,"barley",10262,1.0262
"Chinese_Genebank_ZDM09020",106.28,26.34,"barley",10877,1.0877
"Chinese_Genebank_ZDM08965",106.43,26.35,"barley",10790,1.079
"Chinese_Genebank_ZDM03699",106.46,31.51,"barley",10449,1.0449
"Chinese_Genebank_ZDM03884",106.5,28.08,"barley",9951,0.9951
"Chinese_Genebank_ZDM01431",107.14,40.46,"barley",875,0.0875
"Chinese_Genebank_ZDM07900",107.21,35.2,"barley",5048,0.5048
"Chinese_Genebank_ZDM08983",107.31,26.16,"barley",11985,1.1985
"Chinese_Genebank_ZDM00922",107.39,34.27,"barley",5907,0.5907
"Chinese_Genebank_ZDM09047",107.53,28.31,"barley",11163,1.1163
"Chinese_Genebank_ZDM05212",107.58,39.06,"barley",1573,0.1573
"Chinese_Genebank_ZDM00976",108.3,32.54,"barley",8468,0.8468
"Chinese_Genebank_ZDM00937",108.36,34.06,"barley",5473,0.5473
"Chinese_Genebank_ZDM05209",108.5,38.36,"barley",2417,0.2417
"Chinese_Genebank_ZDM03531",109.27,28.35,"barley",11678,1.1678
"Chinese_Genebank_ZDM03483",109.28,30.17,"barley",14288,1.4288
"Chinese_Genebank_ZDM00888",109.29,36.36,"barley",3855,0.3855
"Chinese_Genebank_ZDM00891",109.3,35.49,"barley",4248,0.4248
"Chinese_Genebank_ZDM01008",109.3,35.15,"barley",4461,0.4461
"Chinese_Genebank_ZDM03532",109.36,27.21,"barley",11323,1.1323
"Chinese_Genebank_ZDM01065",109.56,34.48,"barley",4578,0.4578
"Chinese_Genebank_ZDM03669",110,22.55,"barley",11084,1.1084
"Chinese_Genebank_ZDM01422",110.01,40.24,"barley",2161,0.2161
"Chinese_Genebank_ZDM00985",110.18,33.4,"barley",6966,0.6966
"Chinese_Genebank_ZDM03666",110.2,25.24,"barley",14579,1.4579
"Chinese_Genebank_ZDM08679",110.25,31.02,"barley",10233,1.0233
"Chinese_Genebank_ZDM08692",110.41,30.09,"barley",14770,1.477
"Chinese_Genebank_ZDM08482",110.43,34.42,"barley",6088,0.6088
"Chinese_Genebank_ZDM03513",111.36,25.32,"barley",13905,1.3905
"Chinese_Genebank_ZDM01420",111.4,40.5,"barley",2219,0.2219
"Chinese_Genebank_ZDM01419",111.41,39.58,"barley",2915,0.2915
"Chinese_Genebank_ZDM08883",111.48,40.25,"barley",2440,0.244
"Chinese_Genebank_ZDM08476",111.5,35.2,"barley",4463,0.4463
"BTR_FT519",112,31,"barley",8450,0.845
"Chinese_Genebank_ZDM00761",112.05,34.08,"barley",5082,0.5082
"Chinese_Genebank_ZDM00861",112.25,34.25,"barley",4996,0.4996
"Chinese_Genebank_ZDM00873",112.26,34.39,"barley",4579,0.4579
"Chinese_Genebank_ZDM01412",112.35,40.56,"barley",2923,0.2923
"Chinese_Genebank_ZDM01411",112.37,41.16,"barley",2276,0.2276
"Chinese_Genebank_ZDM00185",112.55,35.47,"barley",4060,0.406
"Chinese_Genebank_ZDM08414",112.57,38.28,"barley",2966,0.2966
"BRIDGE_HOR_11564",112.9469444,39.06388889,"barley",2743,0.2743
"Chinese_Genebank_ZDM00650",113.04,35.1,"barley",3962,0.3962
"Chinese_Genebank_ZDM00878",113.05,34.56,"barley",5140,0.514
"Chinese_Genebank_ZDM01395",113.09,41.02,"barley",2586,0.2586
"Chinese_Genebank_ZDM01614",113.09,41.02,"barley",2586,0.2586
"Chinese_Genebank_ZDM03631",113.54,22.34,"barley",14608,1.4608
"Chinese_Genebank_ZDM00793",113.57,35.03,"barley",4083,0.4083
"BRIDGE_HOR_2351",113.6502778,34.765,"barley",4337,0.4337
"BRIDGE_HOR_2352",113.6502778,34.765,"barley",4337,0.4337
"BRIDGE_HOR_2353",113.6502778,34.765,"barley",4337,0.4337
"BRIDGE_HOR_2354",113.6502778,34.765,"barley",4337,0.4337
"BRIDGE_HOR_3299",113.6502778,34.765,"barley",4337,0.4337
"BRIDGE_HOR_2375",114.1141667,31.82277778,"barley",10598,1.0598
"Chinese_Genebank_ZDM00558",114.12,34.05,"barley",5064,0.5064
"Chinese_Genebank_ZDM00020",114.25,38.02,"barley",3446,0.3446
"Chinese_Genebank_ZDM00029",114.3,36.52,"barley",3927,0.3927
"Chinese_Genebank_ZDM00040",114.41,41.15,"barley",2777,0.2777
"Chinese_Genebank_ZDM00052",114.41,36.26,"barley",3792,0.3792
"Chinese_Genebank_ZDM00049",114.56,36.46,"barley",3799,0.3799
"Chinese_Genebank_ZDM00425",115.24,35.12,"barley",4496,0.4496
"Chinese_Genebank_ZDM01888",115.33,28.04,"barley",12309,1.2309
"Chinese_Genebank_ZDM03640",115.38,22.57,"barley",0,0
"Chinese_Genebank_ZDM00228",115.4,36.12,"barley",3894,0.3894
"Chinese_Genebank_ZDM05358",115.4,30.44,"barley",10695,1.0695
"Chinese_Genebank_ZDM00037",115.46,38.41,"barley",2913,0.2913
"BRIDGE_HOR_11574",115.6163889,34.38305556,"barley",5142,0.5142
"BRIDGE_HOR_11575",115.6163889,34.38305556,"barley",5142,0.5142
"Chinese_Genebank_ZDM05280",116,29.44,"barley",10572,1.0572
"Chinese_Genebank_ZDM00413",116.04,37.13,"barley",3634,0.3634
"Chinese_Genebank_ZDM03647",116.07,24.18,"barley",11113,1.1113
"Chinese_Genebank_ZDM00008",116.17,39.59,"barley",4069,0.4069
"Chinese_Genebank_ZDM00489",116.18,35.04,"barley",4709,0.4709
"Chinese_Genebank_ZDM03643",116.35,23.16,"barley",11742,1.1742
"Chinese_Genebank_ZDM00007",116.39,39.54,"barley",3994,0.3994
"Chinese_Genebank_ZDM03619",116.45,25.41,"barley",12546,1.2546
"Chinese_Genebank_ZDM05309",116.46,36.11,"barley",4548,0.4548
"Chinese_Genebank_ZDM05307",116.48,35.46,"barley",4682,0.4682
"Chinese_Genebank_ZDM03579",117.02,25.06,"barley",10901,1.0901
"BRIDGE_HOR_2356",117.0997222,36.39972222,"barley",5034,0.5034
"Chinese_Genebank_ZDM01856",117.13,34.14,"barley",4778,0.4778
"Chinese_Genebank_ZDM01855",117.14,34.16,"barley",4815,0.4815
"Chinese_Genebank_ZDM03598",117.22,23.59,"barley",0,0
"Chinese_Genebank_ZDM00084",117.26,38.27,"barley",3426,0.3426
"BRIDGE_HOR_11568",117.2805556,31.86361111,"barley",8554,0.8554
"Chinese_Genebank_ZDM00012",117.39,39.01,"barley",3565,0.3565
"Chinese_Genebank_ZDM05316",117.39,36.15,"barley",4942,0.4942
"Chinese_Genebank_ZDM02329",117.57,34.18,"barley",4780,0.478
"Chinese_Genebank_ZDM05321",118,36.5,"barley",5046,0.5046
"Chinese_Genebank_ZDM02246",118.1,33.27,"barley",5787,0.5787
"Chinese_Genebank_ZDM02194",118.14,33.57,"barley",5489,0.5489
"Chinese_Genebank_ZDM00424",118.21,35.03,"barley",5389,0.5389
"Chinese_Genebank_ZDM03606",118.32,27.55,"barley",14924,1.4924
"Chinese_Genebank_ZDM03590",118.34,24.49,"barley",0,0
"Chinese_Genebank_ZDM03586",118.42,25.27,"barley",11043,1.1043
"Chinese_Genebank_ZDM03593",118.47,25.02,"barley",8675,0.8675
"Chinese_Genebank_ZDM01837",119.07,34.5,"barley",6353,0.6353
"Chinese_Genebank_ZDM02234",119.09,31.57,"barley",8974,0.8974
"Chinese_Genebank_ZDM03589",119.23,25.43,"barley",0,0
"Chinese_Genebank_ZDM01952",119.32,32.26,"barley",7834,0.7834
"Chinese_Genebank_ZDM03210",119.33,28.07,"barley",12450,1.245
"Chinese_Genebank_ZDM03607",119.38,27.06,"barley",13763,1.3763
"Chinese_Genebank_ZDM03172",119.39,29.07,"barley",11718,1.1718
"Chinese_Genebank_ZDM02926",119.41,30.38,"barley",18046,1.8046
"Chinese_Genebank_ZDM05207",119.41,49.13,"barley",3346,0.3346
"Chinese_Genebank_ZDM03307",119.43,27.34,"barley",13740,1.374
"Chinese_Genebank_ZDM02422",119.48,33.47,"barley",6823,0.6823
"Chinese_Genebank_ZDM02297",119.49,32.16,"barley",7895,0.7895
"Chinese_Genebank_ZDM03211",119.55,28.27,"barley",14895,1.4895
"Chinese_Genebank_ZDM00457",120,35.53,"barley",0,0
"Chinese_Genebank_ZDM01940",120,32.1,"barley",7935,0.7935
"Chinese_Genebank_ZDM03609",120.11,27.2,"barley",12623,1.2623
"Chinese_Genebank_ZDM03182",120.13,29.16,"barley",11425,1.1425
"Chinese_Genebank_ZDM02015",120.17,31.4,"barley",8385,0.8385
"Chinese_Genebank_ZDM02257",120.17,33.47,"barley",7546,0.7546
"Chinese_Genebank_ZDM02894",120.17,28.09,"barley",13795,1.3795
"BRIDGE_HOR_2363",120.2997222,36.08111111,"barley",0,0
"Chinese_Genebank_ZDM02674",120.35,30,"barley",11350,1.135
"Chinese_Genebank_ZDM03068",120.44,30.46,"barley",9635,0.9635
"Chinese_Genebank_ZDM00262",121.02,36.47,"barley",0,0
"Chinese_Genebank_ZDM01928",121.09,31.5,"barley",8435,0.8435
"Chinese_Genebank_ZDM03098",121.09,30.03,"barley",9633,0.9633
"Chinese_Genebank_ZDM02510",121.14,31,"barley",8040,0.804
"Chinese_Genebank_ZDM02574",121.23,31.37,"barley",8330,0.833
"Chinese_Genebank_ZDM02946",121.3,29.4,"barley",11203,1.1203
"Chinese_Genebank_ZDM02509",121.41,31.11,"barley",8121,0.8121
"BRIDGE_HOR_2357",122,41,"barley",4476,0.4476
"Chinese_Genebank_ZDM02953",122.13,30.14,"barley",0,0
"Chinese_Genebank_ZDM03360",122.18,29.57,"barley",0,0
"Chinese_Genebank_ZDM01340",122.23,41.23,"barley",4553,0.4553
"BRIDGE_HOR_2355",122.4191667,41.29972222,"barley",4712,0.4712
"Chinese_Genebank_ZDM01357",123.27,41.44,"barley",5675,0.5675
"Chinese_Genebank_ZDM01467",123.3,47.55,"barley",3465,0.3465
"Chinese_Genebank_ZDM05215",124.43,42.44,"barley",6078,0.6078
"Chinese_Genebank_ZDM01223",124.5,47.11,"barley",3716,0.3716
"Chinese_Genebank_ZDM01279",125.18,47.54,"barley",4047,0.4047
"Chinese_Genebank_ZDM05217",125.21,41.15,"barley",10350,1.035
"BRIDGE_HOR_10589",125.6833333,38.1,"barley",10876,1.0876
"BRIDGE_HOR_10860",125.6833333,38.1,"barley",10876,1.0876
"Chinese_Genebank_ZDM01212",126.16,46.15,"barley",4343,0.4343
"BTR_FT524",126.4,39.5,"barley",11354,1.1354
"Chinese_Genebank_ZDM01159",126.46,45.45,"barley",4638,0.4638
"Chinese_Genebank_ZDM01167",127.29,45.45,"barley",5476,0.5476
"Chinese_Genebank_ZDM01283",128.01,46.59,"barley",5776,0.5776
"BRIDGE_HOR_2376",128.8327778,47.81694444,"barley",6523,0.6523
"Chinese_Genebank_ZDM01285",129.34,46.2,"barley",5695,0.5695
"Chinese_Genebank_ZDM01187",130.07,44.03,"barley",6323,0.6323
